"Jed Water at Jedburgh","Coquet at Rothbury","Wansbeck at Mitford","Rede at Rede Bridge","Liddel Water at Rowanburnfoot","Esk at Canonbie","Annan at Brydekirk","Kirtle Water at Mossknowe","South Tyne at Haydon Bridge","Tyne at Bywell","South Tyne at Featherstone","Eden at Sheepmount","Wear at Chester le Street","Wear at Stanhope","Derwent at Ouse Bridge","Lowther at Eamont Bridge","Eden at Temple Sowerby","Tees at Darlington Broken Scar","Eden at Kirkby Stephen","Brathay at Jeffy Knotts","Lune at Lunes Bridge","Sprint at Sprint Mill","Lune at Killington New Bridge","Duddon at Duddon Hall","Ure at Kilgram Bridge","Leven at Newby Bridge FMS","Bela at Beetham","Lune at Caton","Aire at Kildwick Bridge","Wyre at St Michaels","Brock at U/S A6","Hodder at Hodder Place","Ribble at Henthorn","Calder at Whalley Weir","Ribble at Samlesbury","Douglas at Wanes Blades Bridge","Irwell at Adelphi Weir","Mersey at Ashton Weir","Sankey Brook at Causey Bridge","Tame at Portwood","Goyt at Marple Bridge","Bollin at Wilmslow","Dane at Rudheath","Gowy at Bridge Trafford","Weaver at Ashbrook"
1.25509780989565,1.89161050304949,2.18077561777847,1.55947497468506,0.944893600864113,0.907356554046262,0.876504824090442,1.15462529081833,1.10264858507752,1.14508781532871,1.05548882656231,1.05294366061219,1.17688168502928,0.839918272008765,0.859077535510331,0.869228703032834,1.12248667094019,1.12442138288412,NA,NA,1.12082256367567,1.23903488545369,1.16389724201927,1.30748135768067,1.24311479682398,1.01316711264392,1.77451537717974,1.69812658080697,1.43701946502205,2.7878679707328,2.45808847680591,1.81863180170002,1.4510091630737,1.84061961235343,1.80449023586705,1.94436290310128,1.80214170323695,1.8455689908627,2.72458382223769,1.60331059215861,1.95055191762855,2.73830671403451,NA,2.82880746212369,3.07887089278124
1.84061961235343,3.02301344240896,3.50144555026384,2.87189719506811,1.22497432172482,1.07438509889421,1.1135036029456,1.77904990308847,1.42265511427393,2.3837832849583,0.947179889189005,1.30277143752687,2.07449042184498,1.0592872178519,0.828801088062743,0.922999462597161,1.48591002173887,1.15649596383598,NA,NA,1.06231240389777,0.992794928139801,1.03371913077556,1.35385013396654,1.11807009210479,0.857630370882479,0.928251506166871,1.08562480493623,2.74350988101518,1.31819364222148,1.32906934510842,1.3593287684264,1.51136759865026,2.75222018877188,1.69728283517359,1.48310534932871,2.35569031578511,2.52772662978579,1.78132747329372,3.28955303871108,2.5041398413057,2.58504340948248,1.62807368770565,2.49174762467386,1.99276207594488
2.71104710293937,1.79746642074351,2.14030888950388,1.67886411188772,1.62369238128131,1.80214170323695,1.92941476544131,2.68451524274708,3.57198745511825,3.97764457754546,6.07193957728066,3.79327639717775,1.51208826554904,1.50019101128078,3.00501236807265,1.35133277124965,3.18525915145264,3.32112341728367,NA,NA,3.13770547155982,3.46363366812614,3.10029250310799,15.0684307027688,4.67314556469451,3.13770547155982,11.5294422031488,13.3062253074032,18.365072482104,17.0783434165561,39.2960786107639,29.3509618390854,21.1316582177534,21.0047262948979,30.6463226723333,9.64595017539113,34.4350209459336,9.68638299092343,26.2094436383364,22.0219225346544,6.61752997538009,4.33486101419128,2.90924411066459,3.10404013554,2.04861640376793
0.983596537990448,0.966404211890139,1.03201195814316,1.02468950046823,1.07612380998629,1.20214363529244,1.06231240389777,1.07438509889421,1.41436591808789,1.28882484054605,1.2639387226957,1.67323335885562,1.15339372290325,1.31864456104916,2.5733002171993,1.31699541472938,1.8380959364217,1.62069025702123,NA,NA,1.55354010858492,1.92013057753163,NA,1.03865737210306,2.04221593765264,3.19979650615255,3.93871763773211,1.76877966954132,7.81582768291258,2.75222018877188,2.02331278788081,1.60678979766806,2.18077561777847,2.37903960916245,2.59693246465563,3.59409925743238,4.52315044147346,7.19737840242324,8.23723160242189,5.03866072650638,4.54928275759642,3.97764457754546,4.60865125736077,2.09211163303818,2.68451524274708
0.886000096901606,1.05040583183718,1.04535187508186,1.00151107150106,0.614328195926127,0.657490419820495,0.662534869452412,0.636620808673455,0.827363535603642,0.749276103984176,0.765366908956571,0.722488766184729,0.684709531224349,0.838473275566563,0.854738076289615,0.677330360206794,0.662040269597272,0.596438031662937,NA,NA,0.690909623774776,0.653203766862589,NA,0.546941388058952,0.608467058715673,0.864873484326778,0.867776134408114,0.645621624244249,0.79026890345557,0.706491630615585,0.782763241588268,0.686537016835309,0.675709256102634,0.886000096901606,0.694841580038433,0.752523277568754,0.845354915396666,1.22497432172482,0.939575133768378,1.24011646798121,1.25847078644445,1.02870721627184,0.995264176287361,0.757122154440207,0.705721268761212
1.80214170323695,1.1226628443193,1.24636335942199,1.50170363233374,2.42265706603571,2.1732717656963,1.69119623073175,2.46326360023966,3.32317250613597,2.11554089621506,4.49479615566013,2.44273550802863,1.34476982499342,1.99476292911413,1.88113874814528,1.66538908293773,1.31729230824445,2.02196259633789,NA,NA,1.90222570649123,3.30117549468114,NA,6.17867618991072,3.40901769355057,1.76107405546901,4.58145182613121,4.0775361794184,3.09621493667082,4.01769792351886,6.60640225061513,4.86790338936258,4.61143276745573,3.43471758658958,3.57198745511825,2.66750167123752,3.09813855101502,1.73489597945201,3.55755632396249,2.16613243759167,2.1681206647912,3.50144555026384,3.70756510698733,2.14832295651319,1.96623137582368
3.13770547155982,1.51452451357309,1.52568527879283,2.28083407192075,3.07887089278124,2.2036945998864,2.14390805721136,1.82596120108183,2.04861640376793,2.23524477250264,2.14390805721136,2.68451524274708,1.5379256454962,2.13250044834581,4.05893361905028,2.95274532767697,2.77713863994883,1.70017144214665,NA,NA,2.71104710293937,6.60859339302841,NA,3.25425436211802,2.36962673952553,7.05901883572975,6.99775854252175,5.06070325865606,2.90110613978796,3.3350630838536,6.84848658188357,5.18344322670897,2.75222018877188,3.11774663656332,2.67799212878854,1.84283962410638,2.80987343680967,2.50574006864171,3.27677785453545,3.23312047961083,2.49334311367066,2.19598597019246,1.91440448520755,1.28329780772782,1.41988123820586
1.45245713686535,1.860612045519,1.860612045519,1.57336236833683,1.04367356895093,1.15654701504949,1.17209694971704,1.1740632028328,1.89161050304949,1.68917850760023,1.31460498277828,1.64234968127332,1.92288575161401,1.19907693079171,2.64601133007247,1.30512251835779,1.1440108469131,1.1346551036309,NA,NA,1.24853715034784,1.11760359201547,NA,1.12543128585055,1.09995738308359,3.02301344240896,2.62116077268559,1.3135560622997,1.70840810273522,1.14036271427069,1.30512251835779,1.21871939145749,1.42683643729973,1.45681891472734,1.33764464494891,0.9118147404007,1.27176419133718,1.2420351536014,1.3388781755223,1.43691853520484,1.5024219330126,1.94337200968086,1.74665181250709,1.51704479736617,1.671264389996
0.760994603174887,1.41162430652422,1.46267673450081,1.09256775287863,0.732987886020478,0.735967008547696,0.737453419545693,0.728502604691495,0.884536416073188,1.05379123016283,0.824488992029197,0.872136433044364,1.49951293575709,1.01256892878286,0.980450250706399,0.80796520171529,0.83307695635136,1.02112319268896,NA,NA,0.820178199494747,0.706761604270378,NA,0.820178199494747,0.792860227357726,0.923748546049377,0.952531245860049,0.810434295067114,0.895965123199452,0.953297667534752,0.903655350502518,0.899344159222381,0.894070441175409,0.947179889189005,0.948706444709269,0.826375011998874,1.05548882656231,1.03532861800931,0.900700400485558,1.09669880386554,1.1346551036309,1.22814310365327,1.46896646098686,1.05858583880724,1.22497432172482
2.18834666825331,2.6715119665203,2.12960361585499,2.97302683883099,2.11554089621506,2.27638199318993,1.98977016917955,2.26799680161795,2.28911307224028,2.45294227071485,2.96988625535496,3.8281886573873,2.04179304439486,1.79374035009528,5.20756065083172,4.14519606538517,2.77713863994883,2.27490278655591,NA,NA,2.7592498132487,5.37235266894827,NA,3.40901769355057,2.10171286036501,5.36708971556516,4.43960110098011,2.91744548508642,2.00960848188021,2.53891588086065,4.87377007313033,5.90315473094694,3.17871892350135,2.36031169712563,2.55595230173717,1.12550731507375,1.84061961235343,1.05379123016283,1.26616593229062,1.263209247627,0.939305146985316,1.03449832611705,0.909282123774041,0.717627824023808,0.890397785672888
1.37172650882497,1.46562391438467,1.06919022048404,1.49069130964042,1.41162430652422,1.52408013703931,1.25071745912282,1.48054653246188,1.49271491871417,1.15270835170726,1.67718725307787,1.49118241148795,1.08688699942624,1.60563094210279,2.73830671403451,1.61091230589223,1.12711603655605,1.30525444110537,NA,NA,1.65762811346936,2.65663381854261,NA,2.56169985051673,1.49733238599773,3.40901769355057,3.32317250613597,2.77171291111721,1.34277609831097,3.46097355127099,3.46097355127099,3.03753223794301,2.40301159901827,2.14390805721136,2.3510927422555,1.66331125840884,2.26799680161795,1.46267673450081,1.88635691049388,1.60331059215861,1.97072616453837,1.9779136291081,2.03767653047818,3.34294820421827,3.93871763773211
1.92390069842083,1.23773249016034,1.5386581795321,1.55433582420556,2.1732717656963,2.55023936000718,1.84061961235343,2.08811275339601,2.02956480898062,1.89161050304949,1.71376399931724,1.58776174754241,1.27220380638281,1.4535270472274,1.81634345104658,1.83570209698815,1.67878512537962,1.62069025702123,NA,NA,1.62369238128131,1.74394941904182,NA,1.15175166665328,1.58426524340325,1.98678944419206,1.8708070292088,2.00654942235656,1.31594579532052,1.28882484054605,1.63296108083269,1.68679393423018,1.38741666781466,1.326638127342,1.32785269810422,1.03018875138055,1.373020820608,1.16915708516626,1.16137247055879,1.35868014307689,1.5024219330126,1.25729794264588,1.23777675750429,1.18093867365044,1.30748135768067
0.86197400857976,0.787094080286469,1.17801108613383,1.17452478194892,1.82596120108183,1.46562391438467,1.47453973303472,1.78361196519276,2.94427706836839,1.91298788782924,2.87097014272851,1.88113874814528,1.24119965606782,2.17648333945283,3.28820525857257,1.50198006536345,1.10513586593406,3.24115033934754,1.15622483793881,6.86491417714666,1.2420351536014,1.75494365614072,1.35823635275893,15.3987916901551,1.37561656384014,3.07887089278124,1.90490233214298,2.33592966748451,1.80089838695031,3.04131765167025,4.14519606538517,7.58457348172118,4.10141158006867,7.86186376364345,6.04528728995276,2.58039326641673,8.00749128097753,4.9772689919588,2.25556893281407,4.72303665033433,10.3115000173185,3.57198745511825,2.67629919424766,2.20081047619633,2.95274532767697
0.815868014204228,1.07091832858119,1.10085346377532,NA,1.05379123016283,1.03532861800931,0.999472418556227,1.15270835170726,1.90758819963567,1.77904990308847,1.70754033132587,1.52408013703931,1.22405827552371,1.75739847152344,1.22181914696005,1.11532707510749,1.27987141921803,2.12114240091101,1.45115136909513,2.94606340941215,1.326638127342,1.6953735503486,1.46458047387951,2.15479941973173,1.61636186021856,1.0726499465923,1.49578989206309,1.97365062969397,1.52295793030126,1.55521293977481,1.77904990308847,2.39507886201874,2.64601133007247,3.31140066232209,2.86313275334991,1.54549600109921,3.52918433958012,3.07887089278124,2.22327676357174,2.74354283347301,4.49208161668974,5.8491254448352,4.38367356202563,2.39991932631241,3.86403710426926
1.00589320203758,1.33641325175176,1.51136759865026,NA,1.22708532255912,1.36914496061188,1.3242151846341,1.71376399931724,1.45974176747193,1.17801108613383,1.69524836639402,1.45681891472734,1.33112680421115,1.77082123266574,1.33641325175176,1.1819797012584,1.21662729764342,1.78237726211084,1.27634567695568,1.42672657437826,1.17603457024534,1.12873060584317,1.21992503932556,1.6091048804031,1.49118241148795,1.24636335942199,1.66538908293773,1.61338136498373,2.57166378902852,1.79746642074351,2.03586563464955,2.76284578586559,2.32845470555223,2.93587572547531,2.74523934718308,1.81337619347085,4.28510543214036,2.44273550802863,2.42763544877986,2.79367077296667,3.43260592779348,3.8281886573873,3.64449509343007,1.91310624523215,3.48780621479623
0.847518176300446,1.03699147220801,1.21554907108133,NA,0.974185284795775,1.10264858507752,1.21867744200526,1.08575144111722,0.972624679523817,0.985173202362439,1.00348053210851,1.16817965084301,1.1970273972668,1.04064628138215,1.24636335942199,1.04871798374837,1.02668804623207,1.42296162735309,0.985046828951299,0.934273207587847,0.933523799899057,1.01707173777835,0.976773564776499,0.870682128902241,1.1135036029456,1.14130544314591,1.07786610449213,0.970047542034661,1.02769827316598,1.64613934034697,2.91927023137413,1.07323851760356,0.93578975802524,1.004284100109,0.977313219232791,1.0791528105456,1.10805786940504,1.21867744200526,1.43810902059552,1.18890412707549,1.48246267079402,1.53052250700596,1.88507372084304,1.28789188754536,1.35637646342383
1.34135168003811,1.22497432172482,1.49578989206309,NA,2.96988625535496,2.52772662978579,1.65762811346936,2.96988625535496,2.51666890204862,2.40301159901827,3.1580258221758,2.24331704577405,2.27742085378993,4.01036833605913,1.7263707366931,1.79746642074351,2.50253858204185,1.87467738844866,6.10782749692457,1.81755783946072,3.57198745511825,2.9101350053591,3.0807826247611,1.43669008361111,2.50574006864171,1.46267673450081,2.29770467887852,3.35713936829253,2.54861531322867,1.59657804980147,2.39816601252324,2.53007366727418,3.00501236807265,2.48958292350352,2.15115320405736,1.21677671417984,1.94619345607116,1.94056064668129,1.5687381589374,1.93120997182093,1.70017144214665,1.58601137094856,1.5118264911199,1.0723696230217,1.14508781532871
0.763910674330189,0.815868014204228,0.961761363215703,NA,0.889664130539429,0.961761363215703,0.981235948578514,0.985173202362439,0.869228703032834,0.808683773175116,0.902916119287914,0.96795607506401,0.838447597915513,0.887968969666597,1.53052250700596,1.06746559804498,0.905268504805606,0.987318892689655,0.960140249839634,0.918857178865456,0.93578975802524,0.96128933547378,0.937124191083445,0.830238860996797,0.93578975802524,1.31819364222148,1.16040494678361,0.930229749889672,1.3452661770963,1.12820943818366,1.18797210594638,1.07323851760356,1.17801108613383,1.69932294241179,1.29113050643003,2.06756122621353,1.77225834689374,1.68917850760023,4.33486101419128,1.70566535054019,2.03767653047818,3.90086480075001,2.84584787768441,8.86468643942598,5.97216605885825
0.618164952188478,0.683763440946069,0.747804463875711,NA,0.717951100975112,0.926748892076577,0.859801381726098,0.891131729462657,0.616253341565615,0.532609788975057,0.63482412349222,0.690120066656905,0.661714225863983,0.622375477528709,0.833115167227752,0.654092335127035,0.680122888354041,0.773629452534214,0.737415563115816,0.704063997131219,0.80005744336549,0.772538864539648,0.780951744486186,0.784929396244252,0.693271913437725,0.801495799319661,0.833115167227752,0.736946202078324,0.863077189873331,0.787094080286469,0.78420751368486,0.752716976444795,0.738937803254174,0.851126295689607,0.759534684433911,0.858461672281721,0.871409169878412,0.919259943033169,1.1328615374253,1.01379978862654,1.11431806222189,1.11259341817714,1.17798424737908,1.14116958427025,1.27853998146475
0.529552477768228,0.592116347574777,0.618164952188478,NA,0.519907792958474,0.598382493890374,0.604483346865593,0.592116347574777,0.449362202658871,0.463011709746156,0.493563824783562,0.562495869102333,0.584057750079922,0.513253949629428,0.583470225569866,0.523207751074402,0.529727682912531,0.489237067060919,0.537908595442651,0.574586903362142,0.567369788350563,0.538982489084542,0.539354788613711,0.513014813441166,0.535597616067407,0.600433604120841,0.648072956504361,0.55757958516547,0.654257303109517,0.608467058715673,0.592116347574777,0.590229957097678,0.574438816491873,0.6419533831537,0.593172970278451,0.708590015920563,0.665864735716737,0.579006757716189,0.707261147531835,0.652342603775989,0.754667504649298,0.723995995159992,0.745099760905789,0.893440317059807,0.836712227709808
3.2431546884118,15.1721892443773,44.608707133926,NA,1.36400992012047,0.904394914948811,0.814431297826044,0.848961007189963,1.20112240878645,4.33486101419128,0.891131729462657,0.971066289255859,3.74777155972859,1.14015560038245,0.654092335127035,0.905875053339908,1.05177521297282,1.62622076484886,1.21171242939663,0.940489504537133,0.798618765238543,0.807358981958773,0.787519122948022,0.946417322831871,1.69728283517359,0.735967008547696,0.617210812094727,0.898915317151789,1.31834356235054,0.955599898984594,0.991503798561303,0.87146153910854,1.09906228459871,1.14603629166502,1.04451232869642,0.94761273551968,0.957906630937447,0.985173202362439,0.984384574702094,0.880702772276806,1.5024219330126,1.09016459684115,1.30290015869306,1.27419678065228,1.69321950765408
2.26799680161795,4.14519606538517,2.82481138880439,NA,3.11774663656332,3.77615859854511,2.83236266510146,4.38632590610042,2.3837832849583,2.95274532767697,2.27638199318993,2.01710891128159,3.37342586975506,4.43154758355924,1.83570209698815,1.65570069766842,3.5969437183255,3.39427998546356,9.79896623199388,3.11468909193714,4.28510543214036,4.08894924090888,4.52724356692766,3.75925986841987,8.59116891632962,3.90086480075001,7.77539782578065,6.16872425444485,3.40692047060047,3.3350630838536,4.28510543214036,3.26142662585168,4.23696588844173,3.04131765167025,3.08846279691904,3.50747591554389,4.19035609014571,7.57426161083503,5.55189563603881,6.46178737810021,8.8174384433171,9.28488921978751,10.863396396031,5.57366855656887,8.84030432818639
0.929755773338497,1.28652655883022,1.3242151846341,1.19283758437445,0.898487592291809,1.02870721627184,1.09727502100732,0.961761363215703,1.01397870561077,1.09371213515872,0.952531245860049,1.2420351536014,1.17094147568656,0.895338064070487,1.78820186637268,1.1226628443193,1.13270730877716,1.01215644875203,0.979372764589707,1.08199922130924,1.0091193421667,1.11484595853216,1.0908444169036,1.24636335942199,1.07438509889421,2.95274532767697,2.52772662978579,1.22394839701476,1.55743429231271,1.35007743181745,1.68917850760023,1.8785764783206,1.39807345906851,1.66149828677718,1.36400992012047,1.40078220558172,1.60730196600754,2.5733002171993,1.93218642507277,2.89383167523135,2.92571110739065,2.29339833565922,3.27475472157307,1.86314514978945,3.75925986841987
2.06812584068452,1.98678944419206,2.32845470555223,2.00643199897456,1.73489597945201,1.85556482734147,1.9779136291081,1.67718725307787,2.36031169712563,2.19598597019246,2.68451524274708,2.26383435526411,2.87777807541723,2.36972635849133,2.11554089621506,2.42265706603571,2.89121829007833,2.82303848209285,4.9682583976158,1.65481444568936,3.91966009154311,2.58867617231676,3.64200629157155,1.92941476544131,3.97764457754546,2.25146563098991,8.60185967536598,5.30052131341867,5.26625135345798,8.44101481609097,11.5842635761787,8.83024154843215,7.46204708940215,10.2146793853878,7.28782148264834,4.84436556483678,10.3238668880661,5.21965847369295,4.67314556469451,6.26590724724502,4.09892214705756,3.09813855101502,3.30935816330734,2.13390963315454,5.80825489942612
0.554909254995791,0.585665444167692,0.610435524390626,0.548603631831366,0.972624679523817,1.07786610449213,1.00267761597248,1.34632468326449,1.00107372898282,0.731495062691683,1.16428240488755,0.899962477637088,0.63194437064478,0.755910205546229,0.898487592291809,0.840311503581613,0.890495685872035,0.721955814574084,1.00143165434135,1.04502489633635,1.09549164660914,1.05812117033541,1.02371640225533,1.17504824512137,0.906615632180946,0.867776134408114,0.961761363215703,0.993670184705238,1.23670371412653,1.27176419133718,1.22602906363177,1.1289753921397,1.15750968155314,1.58776174754241,1.18797210594638,2.34503550504477,1.48205621646524,1.77451537717974,3.46097355127099,1.93120997182093,1.97072616453837,3.32317250613597,3.13575987648459,4.66750990040682,3.86403710426926
1.06574443712744,0.704177969486209,0.690120066656905,0.899880900150244,1.47155531237183,1.54358446662469,1.14224931387761,1.14508781532871,1.6091048804031,1.14319433027137,1.67323335885562,1.36018291582668,0.871174838695316,1.10502908407549,1.52408013703931,1.21867744200526,1.29367615067194,1.03348986984491,2.53784417308349,2.1055437913264,2.59693246465563,2.32987533077891,1.80268624848724,1.13848066692834,1.25509780989565,1.71794242716726,1.51136759865026,2.07004903041272,1.41879819663903,1.16817965084301,1.33395684646138,1.46194965632271,1.60550354177679,1.66149828677718,1.52088066161926,1.31365559335449,1.62369238128131,1.2313256317013,1.37952811208735,1.54786114077613,1.21765286623311,1.18596932649105,1.26736379222434,1.16712515294558,1.13379526700075
